id,production_company
10033,Cinerenta Medienbeteiligungs KG|Cinezeta|BenderSpink|Inferno Distribution|Infinity Media
9641,Twentieth Century Fox Film Corporation
11431,Fox 2000 Pictures|Wildgaze Films|Alan Greenspan Productions|Mars Media Beteiligungs|Flower Films (II)
11648,Warner Bros. Pictures
9777,Miramax Films|Endgame Entertainment|Hart-Sharp Entertainment
179,Universal Pictures|StudioCanal|Mirage Enterprises|Working Title Films|Misher Films
4442,The Weinstein Company|Summit Entertainment|Atlas Entertainment|Mosaic Media Group|Reforma Films
1947,Miramax Films|Revolution Studios|Persistent Entertainment|Initial Entertainment Group (IEG)|The Ladd Company
2026,Miramax Films|Cheyenne Enterprises|Yari Film Group|Stratus Film Co.|Syndicate Films International
6519,Village Roadshow Pictures|Gerber Pictures|Warner Bros.|WV Films III
612,DreamWorks SKG|Universal Pictures|Amblin Entertainment|Peninsula Films|Alliance Atlantis Communications
8643,Lakeshore Entertainment|Firm Films|Screen Gems
9388,Fox Searchlight Pictures|Room 9 Entertainment
11453,Columbia Pictures Corporation|Out of the Blue... Entertainment|Happy Madison Productions
231,Section Eight|Warner Bros.|Participant Media|FilmWorks|4M
10214,New Line Cinema|PathÃ© Distribution
8999,Miramax Films|Di Bonaventura Pictures|Patalex V Productions Limited
257,R.P. Productions|ETIC Films|Runteam III Ltd.
9913,Universal Pictures|MFPV Film|Double Feature Films|ShadowCatcher Entertainment|Daniel Bobker Productions
5289,Current Entertainment|Epsilon Motion Pictures|Pierce-Williams|Zero Gravity Management|MÃ¶bius Entertainment
6439,Alcon Entertainment
3291,Warner Independent Pictures (WIP)|Section Eight Productions
7214,Paramount Pictures|MTV Films|Tollin/Robbins Productions
59,New Line Cinema|DC Comics|BenderSpink
10065,Platinum Dunes|Dimension Films|Metro-Goldwyn-Mayer (MGM)|Radar Pictures
7552,Imagine Entertainment|Columbia Pictures Corporation|JC 23 Entertainment
10027,Canal Plus|Current Entertainment|Clubdeal|TF1 Films Production|EuropaCorp
7233,Twentieth Century Fox Film Corporation|Robert Simonds Productions|Runteldat Entertainment
11638,Columbia Pictures|Regency Enterprises|3 Arts Entertainment|Tall Trees Productions
9687,Summit Entertainment
9910,Universal Pictures|Morgan Creek Productions
7873,The Weinstein Company
9315,Imagine Entertainment|Touchstone Pictures
8978,Rogue Pictures|Why Not Productions|Liaison Films|Biscayne Pictures
15648,Universal Pictures
308,Bac Films|Focus Features|Five Roses
6963,Paramount Pictures|Escape Artists|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG
10851,Destination Films|Isle of Man Film|Revolver Pictures Co.|Toff Guy Films|Canal+
9885,Australian Film Finance Corporation|South Australian Film Corporation|403 Productions|True Crime Channel
11683,Universal Pictures|Atmosphere Entertainment MM|Romero-Grunwald Productions|Exception Wild Bunch
10040,Village Roadshow Pictures|Castle Rock Entertainment|Fortis Films
10070,Neo Art & Logic|Dimension Films|Maloof Motion Pictures
69,Tree Line Films|Konrad Pictures|Catfish Productions|Fox 2000 Pictures|Mars Media Beteiligungs
9043,Fox 2000 Pictures
8976,Mile High Productions|Kevin Messick Productions|Touchstone Pictures|Beacon Pictures
10060,Paramount Pictures|MTV Films|Cent Productions Inc.
9981,Universal Pictures
14517,Destination Films
10012,Craven-Maddalena Films|Outerbanks Entertainment|Dimension Films|Kalis Productions GmbH & Co. Zweite KG
8066,20th Century Fox|Regency Enterprises
13374,Walt Disney Pictures|Bridget Johnson Films|Skate Away Productions
9291,Paramount Pictures|Columbia Pictures Corporation|MTV Films|Happy Madison Productions|Callahan Filmworks
7553,L.I.F.T. Production|Eden Rock Media
11637,Columbia Pictures|Revolution Studios|Cube Vision
10077,Epsilon Motion Pictures|Franchise Pictures|Baldwin Entertainment Group|Dante Entertainment|Crusader Entertainment
7515,Destination Films|Silver Nitrate Films|National Film and Television School (NFTS)|LHR Productions Inc.
9753,Thema Production
791,Revolution Studios|Debra Hill Productions
10048,Laura Ziskin Productions|Original Film|Columbia Pictures Corporation|Phoenix Pictures|AFG Talons Productions
6961,Universal Pictures|26 Films
168705,Boll KG
9912,New Zealand Film Commission|2929 Productions|OLC / Rights Entertainment|Tanlay|New Zealand Film Production Fund
9681,The Mark Gordon Company|Touchstone Pictures|Power|Gondola Pictures
7364,Paramount Pictures|Bristol Bay Productions|Baldwin Entertainment Group|Desertlands Entertainment|Mace Neufeld Productions
9515,Miramax Films
398,Sony Pictures Classics|Cooper's Town Productions|Eagle Vision Inc.|Manitoba Film and Video Production Tax Credit|Province of British Columbia Production Services Tax Credit
14175,Vanguard Films|Scanbox
1985,Studio Babelsberg|Epsilon Motion Pictures|UK Film Council|Scion Films|Focus Features
1544,BBC Films|Filmstiftung Nordrhein-Westfalen|X-Filme Creative Pool|Ealing Studios|Fragile Films
2652,Vulcan Productions Inc.
10066,Village Roadshow Pictures|Dark Castle Entertainment|Warner Bros.
13922,Miramax Films|Lawrence Bender Productions|Marty Katz Productions
9923,New Line Cinema|Davis-Films|Metropolitan Filmexport|Scott Free Productions|Domino 17521
20077,DC Comics
18500,Twentieth Century Fox Home Entertainment|David Evans Pictures
14177,Metro-Goldwyn-Mayer (MGM)
9074,New Line Cinema
14199,Columbia Pictures Corporation|Dimension Films
15657,Walt Disney Pictures
15487,Walt Disney Pictures
16553,Regency Enterprises|Epsilon Motion Pictures|New Regency Pictures|Pariah
10064,VIP 3 Medienfonds|Millennium Films|Emmett/Furla Films
10292,Columbia Pictures Television
8053,The Javelina Film Company|EuropaCorp
9721,Andrew Stevens Entertainment
12591,Rat Entertainment
10092,Universal Pictures
9763,Touchstone Pictures|Milkshake Films|Hargitay & Hargitay Pictures in Motion
11804,Universal Pictures|Brightlight Pictures|Endgame Entertainment|The Movie Network (TMN)|Canadian Film or Video Production Tax Credit (CPTC)
13020,2929 Productions
9270,Bergman Lustig productions
12700,Morgan Creek Productions
42246,Turner Entertainment
11400,New Line Cinema|First Foot Films|Sunflower Productions|Sarah Green Film|The Virginia Company LLC
1951,Zentropa Entertainments|Danmarks Radio (DR)|Arte|Memfis Film|Isabella Films BV
27902,Media 8 Entertainment|Santo Domingo Film & Music Video|Bacon & Eggs
11459,Walt Disney Pictures|Gunn Films|Max Stronghold Productions Inc.
9813,Destination Films
11460,DreamWorks SKG|Craven-Maddalena Films|BenderSpink
11348,Castelao Producciones|Future Films|Just Films
9927,Fox Searchlight Pictures
20910,"Touchstone Television|Jim Henson Productions|Jim Henson Company, The|Fox Television Studios"
10008,Media Pro Pictures|Allan Zeman Productions|After Dark Films|Remstar Productions|Sweetpea Entertainment
22473,Legacy Filmworks|Neverwas Productions
13994,United Artists
5471,TÃ©lÃ©film Canada|Spice Factory|Endgame Entertainment|Movision|The Film Works
340,Big Beach Productions|Stillking Films|Warner Independent Pictures (WIP)|Telegraph Films
10258,DreamWorks Animation
15906,Mattel
17113,Elevation Filmworks|Initial Entertainment Group (IEG)|IFC Productions|Jack and Rose Productions
13499,Paramount Pictures|Columbia Pictures Corporation|Nickelodeon Movies|O.N.C. Entertainment|Robert Simonds Productions
13682,Walt Disney Pictures
14057,Trust the Man LLC
17124,Mandalay Pictures|Lightning Entertainment|Mainline Releasing
13933,Pixar Animation Studios
9899,Sony Pictures|Gaumont Columbia Tristar Films
14375,Warner Bros.|Cattleya|Aquarius Films|Babe Film
17035,Qwerty Films|N1 European Film Produktions GmbH & Co. KG|First Look International|Raygun Productions
10476,MTV Films
546,IFC Films|The Weinstein Company
10913,Zentropa Entertainments|Nimbus Film Productions|Lucky Punch
1696,Lions Gate Films|Cinerenta Medienbeteiligungs KG|Firm Films|Cinelamda Internationale Filmproduktionsgesellschaft
12142,Boll Kino Beteiligungs GmbH & Co. KG|Brightlight Pictures|Herold Productions|Lionsgate|Infogrames Entertainment
8968,Ghost House Pictures|Senator International|Screen Gems|Pacific Renaissance Pictures Ltd.
1826,StudioCanal|TPS CinÃ©ma|Lunar Films|Canal+|Ce Qui Me Meut Motion Pictures
15258,Mighty Cheese Productions
11559,Recorded Picture Company (RPC)
27594,Endgame Entertainment|Surefire Film Productions|Redbus Pictures|Film Consortium|Best Man Filmproduktions
17455,Castel Film Romania|Neo Art & Logic|Stan Winston Productions|Dimension Films
21481,Disney Channel
29293,Lions Gate Films
9921,Lee Daniels Entertainment|Teton Films
16456,Jeff Most Productions|Edward R. Pressman Film|Dimension Films|Fubu Films
7295,Sandstorm Films|Screen Gems
1665,HBO Films|Picturehouse Entertainment|Pie Films Inc.
12699,Miramax Films|Castel Film Romania|Dimension Films
9042,Lakeshore Entertainment|Cinerenta Medienbeteiligungs KG|Screen Gems|Cineblue Internationale Filmproduktionsgesellschaft|City Productions
1833,Columbia Pictures|1492 Pictures|Revolution Studios
13679,Les Armateurs|Armada Films
15124,Blueeyes Productions|Pink Productions
16048,Zentropa Productions|Innocent Pictures
501,Discovery Docs
10707,Destination Films|Samuel Goldwyn Films|Sony Pictures International
9729,Serendipity Point Films
8332,Kinowelt Filmproduktion|MedienKontor Movie GmbH
9968,Capitol Films|Ascendant Pictures|Rising Star|Film & Entertainment VIP Medienfonds 2 GmbH & Co. KG
67,Lama Films|Augustus Film|Lama Productions|Lumer Films|Hazazah Film
10845,Raw Nerve|Velvet Steamroller Entertainment|BloodWorks
14180,Nu Image / Millennium Films|Emmett Furla Oasis Films (EFO Films)|Luminosity Media
35320,Bouncing Betty Productions|School of Life Productions Inc.|Gynormous Pictures
14166,REN-Mar Studios|Prospect Pictures
20215,Graveyard Filmworks
14544,Fox Searchlight Pictures
18882,Lions Gate Films|Artisan Entertainment|Marvel Enterprises
16411,Media Asia Film|Sil-Metropole Organisation|Avex Inc.|Basic Pictures
58462,Bigel / Mailer Films|Millennium Films|Mixed Breed Films
17186,Tag Entertainment
19803,Miramax Films
14457,"Institution, The|Primal Pictures|Afraid of the Dark"
16455,The Weinstein Company
2287,David LaChapelle Studios|HSI Productions|Darkfibre Entertainment Ltd.|Got Films
10263,Lions Gate Films|City Lights Pictures
28366,"Emperor Multimedia Group (EMG)|JCE Entertainment Ltd,"
6473,Castel Film Romania|Andrew Stevens Entertainment
2610,Epsilon Motion Pictures|Hyde Park Films|Shopgirl|Touchstone Pictures
19495,Wild Bunch|Ibrus|Kazakhfilm Studios|True Story Production
9701,Warner Bros.|Participant Media|Nick Wechsler Productions
13557,Code Entertainment
26138,í”„ë¡œë•ì…˜M
13393,AvÅŸar Film
1622,Diaphana Films
16186,Lions Gate Films
65215,20th Century Fox
15624,Prophecy Pictures Ltd.|Gordonstreet Pictures
7870,Class 5 Films
13341,Paramount Pictures
8008,Egoli Tossell Film AG|MJW Productions|Hellhound Productions
24123,New Real Films|First Look International|Cake Productions Inc.
21891,Confessions Productions (II)|Once Upon a Time Films
124673,Electric Entertainment|British Broadcasting Corporation (BBC)|Bad Hat Harry Productions|Uncharted Territory
24546,Aries [jp]
12920,DreamWorks SKG|Hyde Park Entertainment
19109,Brightlight Pictures
72240,Elephant Films
15493,Energia Productions
18191,First Independent Pictures
5145,Vertigo Films|Monkey Productions S.L.
17880,Twentieth Century Fox Film Corporation
22747,Aquarius Films|Rampage Entertainment|Open Eye Productions|Bob Productions
9787,Columbia Pictures|TriStar Pictures
5171,Eniloc
16608,Autonomous|UK Film Council|Surefire Film Productions|Pictures in Paradise|Pacific Film and Television Commission
7182,Collision Entertainment|Outerbanks Entertainment|Dimension Films
10846,Melampo Cinematografica
30178,Mainframe Entertainment
31446,Powercorp|Baltic Film Group|British Broadcasting Corporation (BBC)|BBC Drama Group
9700,Lions Gate Films
12261,Rogue Pictures
19166,Defender Production
10579,Castel Film Romania|Neo Art & Logic|Dimension Films
9009,Vertigo Entertainment|Touchstone Pictures|Post No Bills Films|Pandemonium Productions
11788,Channel 4 Television|HBO Films|Company Pictures
1382,IFC Films
24702,Deco Filmworks
9005,Bona Fide Productions|Focus Features
19583,Lions Gate Entertainments
20981,HPLHS
148,Hotshot Films
14597,Odyssey Entertainmant
13919,El Camino Pictures|Go Fish Pictures
21838,Anchor Bay Entertainment
15402,Killer Films|John Wells Productions|HBO Films
13373,Mission Pictures
10598,Deviant Films|Silver Nitrate Pictures
9814,Sony Pictures Home Entertainment
14922,Lions Gate Films
2151,ApolloProScreen
14933,Piccadilly Pictures|Impact Film & TV|Lex Filmed Entertainment|Take 3 Partnership
292,Yari Film Group
18189,Big Screen Entertainment Group|Palisades Pictures|DEJ Productions|Double Down Entertainment
2566,Canal Plus|FidÃ©litÃ© Productions
14228,Echo Bridge Entertainment
9288,Skyline Films|Sweetpea Entertainment|Studio Hamburg WorldWide Pictures|Zinc Entertainment Inc.
20771,Disney Channel|Walt Disney Television Animation
11354,New Line Cinema
20521,Dead Old Man Productions|Middle Fork Productions
6967,Constantin Film Produktion|Bayerischer Banken-Fonds
17350,M6 Films
13498,Columbia Pictures|Revolution Studios
7509,David Hamilton Productions|Echo Lake Productions|Flagship International|Noble Nomad Pictures
18825,Shortcom|CALT Productions|Solo Moi|Kenavo
25967,Lions Gate Films|Element Films|Bord Scannan na hEireann / Irish Film Board|Film4|The Bureau
24029,Film Afrika Worldwide|ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)|ApolloProMedia GmbH & Co. 2. Filmproduktion KG
24939,Castel Film Romania|Denholm Trading Inc.|Aurora Entertainment
18070,Andrew Stevens Entertainment|Steamroller Productions|Sony Pictures Home Entertainment
22559,Walt Disney Pictures|Walden Media
14147,Sony Pictures Home Entertainment|Bigel Entertainment
3527,Sony Pictures Classics|Reverse Angle International|OcÃ©anic Films|Road Movies Filmproduktion|ZDF/Arte
17919,Muse Entertainment Enterprises|For Sale Productions (Muse)|RHI Entertainment
17868,Line by Line Productions
31046,Brandman Productions
14644,Novo Arturo Films|DD Productions|TF1 Films Production|PathÃ©|GMT Productions
10268,Gaumont
28512,Larry Levinson Productions|Silverstar Ltd.
16548,Strand Releasing
14566,TLA Releasing
24935,Castel Film Romania|Denholm Trading Inc.|Aurora Entertainment
868,Movieworld Productions|Industrial Development Corporation of South Africa|UK Film & TV Production Company|National Film & Video Foundation of South Africa
29595,Brave New Films
14907,Sci-Fi Channel
19521,Merlin Productions
16998,Procirep|Cofimage 16|PathÃ© Renn Productions|Les Films des Tournelles|Canal+
15907,John Wells Productions|Pandora Pictures|Gaylord Films|Warner Bros.
13015,Cable Stuff Productions
20604,Banger Productions
14788,Magnolia Pictures|Extension 765
18484,Glass Key|Wildcard Productions
31329,RhÃ´ne-Alpes CinÃ©ma|France2 CinÃ©ma
33081,Red Chillies Entertainment
834,Lakeshore Entertainment|Screen Gems
58,Walt Disney Pictures|Jerry Bruckheimer Films|Second Mate Productions
920,Walt Disney Pictures|Pixar Animation Studios
36557,Eon Productions
591,Columbia Pictures|Imagine Entertainment|Skylark Productions|Government of Malta
9762,Summit Entertainment|Offspring Entertainment|Touchstone Pictures|Eketahuna LLC
950,Blue Sky Studios|Twentieth Century Fox Animation
956,Paramount Pictures|Cruise/Wagner Productions|Studio Babelsberg|MI 3 Film|China Film Co-Production Corporation
350,Twentieth Century Fox Film Corporation|Dune Entertainment|Major Studio Partners|Peninsula Films|Fox 2000 Pictures
1422,Vertigo Entertainment|Media Asia Films|Warner Bros.|Initial Entertainment Group (IEG)|Plan B Entertainment
1581,Columbia Pictures|Universal Pictures|Waverly Films|Relativity Media
1124,Touchstone Pictures|Syncopy
1593,Ingenious Film Partners|Twentieth Century Fox Film Corporation|1492 Pictures|21 Laps Entertainment
1164,Paramount Vantage|Media Rights Capital|Anonymous Content|Central Films
9693,Universal Pictures|Strike Entertainment|Hit & Run Productions
8275,Rogue Pictures|Capital Arts Entertainment|Neo Art & Logic|Universal Studios Home Entertainment
1452,DC Comics|Legendary Pictures|Warner Bros.|Bad Hat Harry Productions
496,Twentieth Century Fox Film Corporation|Four By Two Productions
